EdgeRTUId,RTUCode,EdgeRTUName,StationCode,StationName,RegionCode,RegionName,OrgCode,OrgName,DeviceId,DeviceCode,DeviceName,DeviceDisplayName,DeviceRole,DeviceSensorId,SensorCode,SensorName,SensorDescription,DataUnitCode,DataTypeCode,DataCategoryCode,SensorTypeCode,DataKey,SuggestedBmsPointKey,SensorActiveFlag,DeviceActiveFlag
9,861736076133757,Banchukamari II,ALPBNCK1,Banchukamari,ALP,AlipurDuar,PHEWB,Public Health Engineering,32,MFM-000000008,DEVICE - PHEWB - MFM-000000008,DEVICE - PHEWB - MFM-000000008,electrical_meter,159,VRY,VRY,VRY,V,INT,ELEC,TELE,s02_r01,vry,1,1
9,861736076133757,Banchukamari II,ALPBNCK1,Banchukamari,ALP,AlipurDuar,PHEWB,Public Health Engineering,32,MFM-000000008,DEVICE - PHEWB - MFM-000000008,DEVICE - PHEWB - MFM-000000008,electrical_meter,160,VYB,VYB,VYB,V,INT,ELEC,TELE,s03_r01,vyb,1,1
9,861736076133757,Banchukamari II,ALPBNCK1,Banchukamari,ALP,AlipurDuar,PHEWB,Public Health Engineering,32,MFM-000000008,DEVICE - PHEWB - MFM-000000008,DEVICE - PHEWB - MFM-000000008,electrical_meter,172,VYN,V-Y-N,V-Y-N,V,INT,ELEC,TELE,s14_r01,vyn,1,1
9,861736076133757,Banchukamari II,ALPBNCK1,Banchukamari,ALP,AlipurDuar,PHEWB,Public Health Engineering,34,PUMP-C-000000007,DEVICE - PHEWB - PUMP-C-000000007,DEVICE - PHEWB - PUMP-C-000000007,chlorine_pump,178,CPMP_ONOFF,CHLORINE PUMP ONOFF,Pump On/Off Status,NA,BINARY,NA,TELE,di2,cpmp_onoff,1,1
9,861736076133757,Banchukamari II,ALPBNCK1,Banchukamari,ALP,AlipurDuar,PHEWB,Public Health Engineering,31,PUMP-M-000000007,DEVICE - PHEWB - PUMP-M-000000007,DEVICE - PHEWB - PUMP-M-000000007,main_pump,157,PMP_ONOFF,MAIN PUMP ONOFF,Pump On/Off Status,NA,BINARY,NA,TELE,di1,breaker_main,1,1
13,861736076104923,Bhutnirghat I,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,44,AIRSP1051M-000000011,DEVICE - PHEWB - AIRSP1051M-000000011,DEVICE - PHEWB - AIRSP1051M-000000011,solar_edge_controller,227,BC,Battery Charge,Battery Charge,NA,DECIMAL,ELEC,TELE,batt_volt,battery_charge_pct,1,1
13,861736076104923,Bhutnirghat I,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,44,AIRSP1051M-000000011,DEVICE - PHEWB - AIRSP1051M-000000011,DEVICE - PHEWB - AIRSP1051M-000000011,solar_edge_controller,226,CPS,Controller Power Status,Controller Power Status,NA,BINARY,NA,TELE,pwr_stat,controller_power_status,1,1
13,861736076104923,Bhutnirghat I,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,44,AIRSP1051M-000000011,DEVICE - PHEWB - AIRSP1051M-000000011,DEVICE - PHEWB - AIRSP1051M-000000011,solar_edge_controller,225,NS,Network Strength,Network Strength,NA,INT,NA,TELE,rssi,network_strength,1,1
13,861736076104923,Bhutnirghat I,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,44,AIRSP1051M-000000011,DEVICE - PHEWB - AIRSP1051M-000000011,DEVICE - PHEWB - AIRSP1051M-000000011,solar_edge_controller,224,TS,TimeStamp,TimeStamp,NA,TS,NA,TELE,ts,ts,1,1
13,861736076104923,Bhutnirghat I,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,45,MFM-000000011,DEVICE - PHEWB - MFM-000000011,DEVICE - PHEWB - MFM-000000011,electrical_meter,235,APF,Average Power Factor,Average Power Factor,NA,DECIMAL,ELEC,TELE,s08_r01,pf,1,1
13,861736076104923,Bhutnirghat I,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,45,MFM-000000011,DEVICE - PHEWB - MFM-000000011,DEVICE - PHEWB - MFM-000000011,electrical_meter,228,APV,Average Phase Voltage,Average Phase Voltage,V,INT,ELEC,TELE,s01_r01,voltage_l1_v,1,1
13,861736076104923,Bhutnirghat I,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,45,MFM-000000011,DEVICE - PHEWB - MFM-000000011,DEVICE - PHEWB - MFM-000000011,electrical_meter,236,FR,Frequency,Frequency,Hz,DECIMAL,ELEC,TELE,s08_r02,frequency_hz,1,1
13,861736076104923,Bhutnirghat I,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,45,MFM-000000011,DEVICE - PHEWB - MFM-000000011,DEVICE - PHEWB - MFM-000000011,electrical_meter,234,IB,IB,IB,A,FLOAT,ELEC,TELE,s07_r01,current_a,1,1
13,861736076104923,Bhutnirghat I,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,45,MFM-000000011,DEVICE - PHEWB - MFM-000000011,DEVICE - PHEWB - MFM-000000011,electrical_meter,232,IR,IR,IR,A,FLOAT,ELEC,TELE,s05_r01,current_a,1,1
13,861736076104923,Bhutnirghat I,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,45,MFM-000000011,DEVICE - PHEWB - MFM-000000011,DEVICE - PHEWB - MFM-000000011,electrical_meter,233,IY,IY,IY,A,FLOAT,ELEC,TELE,s06_r01,current_a,1,1
13,861736076104923,Bhutnirghat I,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,45,MFM-000000011,DEVICE - PHEWB - MFM-000000011,DEVICE - PHEWB - MFM-000000011,electrical_meter,238,TKVA,Total kVA,Total kVA,kVA,DECIMAL,ELEC,TELE,s10_r01,tkva,1,1
13,861736076104923,Bhutnirghat I,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,45,MFM-000000011,DEVICE - PHEWB - MFM-000000011,DEVICE - PHEWB - MFM-000000011,electrical_meter,239,TKVAR,Total kVAr,Total kVAr,kVAr,DECIMAL,ELEC,TELE,s11_r01,tkvar,1,1
13,861736076104923,Bhutnirghat I,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,45,MFM-000000011,DEVICE - PHEWB - MFM-000000011,DEVICE - PHEWB - MFM-000000011,electrical_meter,237,TKW,Total kW,Total kW,kW,DECIMAL,ELEC,TELE,s09_r01,kw,1,1
13,861736076104923,Bhutnirghat I,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,45,MFM-000000011,DEVICE - PHEWB - MFM-000000011,DEVICE - PHEWB - MFM-000000011,electrical_meter,240,TKWH,Total Kwh,Total Kwh,kWh,DECIMAL,ELEC,TELE,s12_r01,kwh_today,1,1
13,861736076104923,Bhutnirghat I,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,45,MFM-000000011,DEVICE - PHEWB - MFM-000000011,DEVICE - PHEWB - MFM-000000011,electrical_meter,243,VBN,V-B-N,V-B-N,V,INT,ELEC,TELE,s15_r01,vbn,1,1
13,861736076104923,Bhutnirghat I,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,45,MFM-000000011,DEVICE - PHEWB - MFM-000000011,DEVICE - PHEWB - MFM-000000011,electrical_meter,231,VBR,VBR,VBR,V,INT,ELEC,TELE,s04_r01,vbr,1,1
13,861736076104923,Bhutnirghat I,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,45,MFM-000000011,DEVICE - PHEWB - MFM-000000011,DEVICE - PHEWB - MFM-000000011,electrical_meter,241,VRN,V-R-N,V-R-N,V,INT,ELEC,TELE,s13_r01,vrn,1,1
13,861736076104923,Bhutnirghat I,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,45,MFM-000000011,DEVICE - PHEWB - MFM-000000011,DEVICE - PHEWB - MFM-000000011,electrical_meter,229,VRY,VRY,VRY,V,INT,ELEC,TELE,s02_r01,vry,1,1
13,861736076104923,Bhutnirghat I,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,45,MFM-000000011,DEVICE - PHEWB - MFM-000000011,DEVICE - PHEWB - MFM-000000011,electrical_meter,230,VYB,VYB,VYB,V,INT,ELEC,TELE,s03_r01,vyb,1,1
13,861736076104923,Bhutnirghat I,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,45,MFM-000000011,DEVICE - PHEWB - MFM-000000011,DEVICE - PHEWB - MFM-000000011,electrical_meter,242,VYN,V-Y-N,V-Y-N,V,INT,ELEC,TELE,s14_r01,vyn,1,1
13,861736076104923,Bhutnirghat I,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,43,PUMP-C-000000010,DEVICE - PHEWB - PUMP-C-000000010,DEVICE - PHEWB - PUMP-C-000000010,chlorine_pump,223,CPMP_ONOFF,CHLORINE PUMP ONOFF,Pump On/Off Status,NA,BINARY,NA,TELE,di2,cpmp_onoff,1,1
13,861736076104923,Bhutnirghat I,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,46,PUMP-M-000000010,DEVICE - PHEWB - PUMP-M-000000010,DEVICE - PHEWB - PUMP-M-000000010,main_pump,244,PMP_ONOFF,MAIN PUMP ONOFF,Pump On/Off Status,NA,BINARY,NA,TELE,di1,breaker_main,1,1
14,861736076128245,Bhutnirghat II,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,49,AIRSP1051M-000000012,DEVICE - PHEWB - AIRSP1051M-000000012,DEVICE - PHEWB - AIRSP1051M-000000012,solar_edge_controller,265,BC,Battery Charge,Battery Charge,NA,DECIMAL,ELEC,TELE,batt_volt,battery_charge_pct,1,1
14,861736076128245,Bhutnirghat II,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,49,AIRSP1051M-000000012,DEVICE - PHEWB - AIRSP1051M-000000012,DEVICE - PHEWB - AIRSP1051M-000000012,solar_edge_controller,264,CPS,Controller Power Status,Controller Power Status,NA,BINARY,NA,TELE,pwr_stat,controller_power_status,1,1
14,861736076128245,Bhutnirghat II,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,49,AIRSP1051M-000000012,DEVICE - PHEWB - AIRSP1051M-000000012,DEVICE - PHEWB - AIRSP1051M-000000012,solar_edge_controller,263,NS,Network Strength,Network Strength,NA,INT,NA,TELE,rssi,network_strength,1,1
14,861736076128245,Bhutnirghat II,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,49,AIRSP1051M-000000012,DEVICE - PHEWB - AIRSP1051M-000000012,DEVICE - PHEWB - AIRSP1051M-000000012,solar_edge_controller,262,TS,TimeStamp,TimeStamp,NA,TS,NA,TELE,ts,ts,1,1
14,861736076128245,Bhutnirghat II,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,48,MFM-000000012,DEVICE - PHEWB - MFM-000000012,DEVICE - PHEWB - MFM-000000012,electrical_meter,253,APF,Average Power Factor,Average Power Factor,NA,DECIMAL,ELEC,TELE,s08_r01,pf,1,1
14,861736076128245,Bhutnirghat II,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,48,MFM-000000012,DEVICE - PHEWB - MFM-000000012,DEVICE - PHEWB - MFM-000000012,electrical_meter,246,APV,Average Phase Voltage,Average Phase Voltage,V,INT,ELEC,TELE,s01_r01,voltage_l1_v,1,1
14,861736076128245,Bhutnirghat II,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,48,MFM-000000012,DEVICE - PHEWB - MFM-000000012,DEVICE - PHEWB - MFM-000000012,electrical_meter,254,FR,Frequency,Frequency,Hz,DECIMAL,ELEC,TELE,s08_r02,frequency_hz,1,1
14,861736076128245,Bhutnirghat II,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,48,MFM-000000012,DEVICE - PHEWB - MFM-000000012,DEVICE - PHEWB - MFM-000000012,electrical_meter,252,IB,IB,IB,A,FLOAT,ELEC,TELE,s07_r01,current_a,1,1
14,861736076128245,Bhutnirghat II,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,48,MFM-000000012,DEVICE - PHEWB - MFM-000000012,DEVICE - PHEWB - MFM-000000012,electrical_meter,250,IR,IR,IR,A,FLOAT,ELEC,TELE,s05_r01,current_a,1,1
14,861736076128245,Bhutnirghat II,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,48,MFM-000000012,DEVICE - PHEWB - MFM-000000012,DEVICE - PHEWB - MFM-000000012,electrical_meter,251,IY,IY,IY,A,FLOAT,ELEC,TELE,s06_r01,current_a,1,1
14,861736076128245,Bhutnirghat II,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,48,MFM-000000012,DEVICE - PHEWB - MFM-000000012,DEVICE - PHEWB - MFM-000000012,electrical_meter,256,TKVA,Total kVA,Total kVA,kVA,DECIMAL,ELEC,TELE,s10_r01,tkva,1,1
14,861736076128245,Bhutnirghat II,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,48,MFM-000000012,DEVICE - PHEWB - MFM-000000012,DEVICE - PHEWB - MFM-000000012,electrical_meter,257,TKVAR,Total kVAr,Total kVAr,kVAr,DECIMAL,ELEC,TELE,s11_r01,tkvar,1,1
14,861736076128245,Bhutnirghat II,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,48,MFM-000000012,DEVICE - PHEWB - MFM-000000012,DEVICE - PHEWB - MFM-000000012,electrical_meter,255,TKW,Total kW,Total kW,kW,DECIMAL,ELEC,TELE,s09_r01,kw,1,1
14,861736076128245,Bhutnirghat II,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,48,MFM-000000012,DEVICE - PHEWB - MFM-000000012,DEVICE - PHEWB - MFM-000000012,electrical_meter,258,TKWH,Total Kwh,Total Kwh,kWh,DECIMAL,ELEC,TELE,s12_r01,kwh_today,1,1
14,861736076128245,Bhutnirghat II,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,48,MFM-000000012,DEVICE - PHEWB - MFM-000000012,DEVICE - PHEWB - MFM-000000012,electrical_meter,261,VBN,V-B-N,V-B-N,V,INT,ELEC,TELE,s15_r01,vbn,1,1
14,861736076128245,Bhutnirghat II,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,48,MFM-000000012,DEVICE - PHEWB - MFM-000000012,DEVICE - PHEWB - MFM-000000012,electrical_meter,249,VBR,VBR,VBR,V,INT,ELEC,TELE,s04_r01,vbr,1,1
14,861736076128245,Bhutnirghat II,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,48,MFM-000000012,DEVICE - PHEWB - MFM-000000012,DEVICE - PHEWB - MFM-000000012,electrical_meter,259,VRN,V-R-N,V-R-N,V,INT,ELEC,TELE,s13_r01,vrn,1,1
14,861736076128245,Bhutnirghat II,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,48,MFM-000000012,DEVICE - PHEWB - MFM-000000012,DEVICE - PHEWB - MFM-000000012,electrical_meter,247,VRY,VRY,VRY,V,INT,ELEC,TELE,s02_r01,vry,1,1
14,861736076128245,Bhutnirghat II,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,48,MFM-000000012,DEVICE - PHEWB - MFM-000000012,DEVICE - PHEWB - MFM-000000012,electrical_meter,248,VYB,VYB,VYB,V,INT,ELEC,TELE,s03_r01,vyb,1,1
14,861736076128245,Bhutnirghat II,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,48,MFM-000000012,DEVICE - PHEWB - MFM-000000012,DEVICE - PHEWB - MFM-000000012,electrical_meter,260,VYN,V-Y-N,V-Y-N,V,INT,ELEC,TELE,s14_r01,vyn,1,1
14,861736076128245,Bhutnirghat II,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,50,PUMP-C-000000011,DEVICE - PHEWB - PUMP-C-000000011,DEVICE - PHEWB - PUMP-C-000000011,chlorine_pump,266,CPMP_ONOFF,CHLORINE PUMP ONOFF,Pump On/Off Status,NA,BINARY,NA,TELE,di2,cpmp_onoff,1,1
14,861736076128245,Bhutnirghat II,ALPBHTNRGHT2,BhutnirGhat,ALP,AlipurDuar,PHEWB,Public Health Engineering,47,PUMP-M-000000011,DEVICE - PHEWB - PUMP-M-000000011,DEVICE - PHEWB - PUMP-M-000000011,main_pump,245,PMP_ONOFF,MAIN PUMP ONOFF,Pump On/Off Status,NA,BINARY,NA,TELE,di1,breaker_main,1,1
6,861736076116638,Bilsi I,CBBILSI1,Bilsi,CB,Cooch Behar,PHEWB,Public Health Engineering,21,AIRSP1051M-000000005,DEVICE - PHEWB - AIRSP1051M-000000005,DEVICE - PHEWB - AIRSP1051M-000000005,solar_edge_controller,111,BC,Battery Charge,Battery Charge,NA,DECIMAL,ELEC,TELE,batt_volt,battery_charge_pct,1,1
6,861736076116638,Bilsi I,CBBILSI1,Bilsi,CB,Cooch Behar,PHEWB,Public Health Engineering,21,AIRSP1051M-000000005,DEVICE - PHEWB - AIRSP1051M-000000005,DEVICE - PHEWB - AIRSP1051M-000000005,solar_edge_controller,110,CPS,Controller Power Status,Controller Power Status,NA,BINARY,NA,TELE,pwr_stat,controller_power_status,1,1
6,861736076116638,Bilsi I,CBBILSI1,Bilsi,CB,Cooch Behar,PHEWB,Public Health Engineering,21,AIRSP1051M-000000005,DEVICE - PHEWB - AIRSP1051M-000000005,DEVICE - PHEWB - AIRSP1051M-000000005,solar_edge_controller,109,NS,Network Strength,Network Strength,NA,INT,NA,TELE,rssi,network_strength,1,1
6,861736076116638,Bilsi I,CBBILSI1,Bilsi,CB,Cooch Behar,PHEWB,Public Health Engineering,21,AIRSP1051M-000000005,DEVICE - PHEWB - AIRSP1051M-000000005,DEVICE - PHEWB - AIRSP1051M-000000005,solar_edge_controller,108,TS,TimeStamp,TimeStamp,NA,TS,NA,TELE,ts,ts,1,1
6,861736076116638,Bilsi I,CBBILSI1,Bilsi,CB,Cooch Behar,PHEWB,Public Health Engineering,20,MFM-000000005,DEVICE - PHEWB - MFM-000000005,DEVICE - PHEWB - MFM-000000005,electrical_meter,99,APF,Average Power Factor,Average Power Factor,NA,DECIMAL,ELEC,TELE,s08_r01,pf,1,1
6,861736076116638,Bilsi I,CBBILSI1,Bilsi,CB,Cooch Behar,PHEWB,Public Health Engineering,20,MFM-000000005,DEVICE - PHEWB - MFM-000000005,DEVICE - PHEWB - MFM-000000005,electrical_meter,92,APV,Average Phase Voltage,Average Phase Voltage,V,INT,ELEC,TELE,s01_r01,voltage_l1_v,1,1
6,861736076116638,Bilsi I,CBBILSI1,Bilsi,CB,Cooch Behar,PHEWB,Public Health Engineering,20,MFM-000000005,DEVICE - PHEWB - MFM-000000005,DEVICE - PHEWB - MFM-000000005,electrical_meter,100,FR,Frequency,Frequency,Hz,DECIMAL,ELEC,TELE,s08_r02,frequency_hz,1,1
6,861736076116638,Bilsi I,CBBILSI1,Bilsi,CB,Cooch Behar,PHEWB,Public Health Engineering,20,MFM-000000005,DEVICE - PHEWB - MFM-000000005,DEVICE - PHEWB - MFM-000000005,electrical_meter,98,IB,IB,IB,A,FLOAT,ELEC,TELE,s07_r01,current_a,1,1
6,861736076116638,Bilsi I,CBBILSI1,Bilsi,CB,Cooch Behar,PHEWB,Public Health Engineering,20,MFM-000000005,DEVICE - PHEWB - MFM-000000005,DEVICE - PHEWB - MFM-000000005,electrical_meter,96,IR,IR,IR,A,FLOAT,ELEC,TELE,s05_r01,current_a,1,1
6,861736076116638,Bilsi I,CBBILSI1,Bilsi,CB,Cooch Behar,PHEWB,Public Health Engineering,20,MFM-000000005,DEVICE - PHEWB - MFM-000000005,DEVICE - PHEWB - MFM-000000005,electrical_meter,97,IY,IY,IY,A,FLOAT,ELEC,TELE,s06_r01,current_a,1,1
6,861736076116638,Bilsi I,CBBILSI1,Bilsi,CB,Cooch Behar,PHEWB,Public Health Engineering,20,MFM-000000005,DEVICE - PHEWB - MFM-000000005,DEVICE - PHEWB - MFM-000000005,electrical_meter,102,TKVA,Total kVA,Total kVA,kVA,DECIMAL,ELEC,TELE,s10_r01,tkva,1,1
